"","OGNWH","OGNWN","OGNWO","OGNTP","OGNTS","OGNTT","OGNYZ","OGNZA","OGNZB","OGNZC","OGNYB","OGNYC","OGNYG","OGNXP","OGNXS","OGNXT","OGNYU","OGNYW","OGNYX","OGNYY","OGNUS","OGNUT","OGNXY","OGNXZ","OGNYA","OGNUY","OGNUZ","OGNWA","OGNXH","OGNXN","OGNXO","OGNWB","OGNWC","OGNWG","OGNZP","OGNZS","OGNYP","OGNYS","OGNYT","OGNXU","OGNXW","OGNXX","OGNZG","OGNZH","OGNZN","OGNUU","OGNUW","OGNUX","OGNYH","OGNYN","OGNYO","OGNWU","OGNWW","OGNWX","OGNWY","OGNWZ","OGNXA","OGNWP","OGNWS","OGNWT","OGNTU","OGNTW","OGNTX","OGNUB","OGNUC","OGNUG","OGNTY","OGNTZ","OGNUA","OGNUH","OGNUN","OGNUO","OGNXB","OGNXC","OGNXG","OGOAP","OGOAS","OGNZT","OGNZU","OGNZW","OGOBA","OGOBB","OGOBC","OGOBG","OGOBH","OGOBN","OGOAG","OGOAH","OGOAN","OGOAX","OGOAY","OGOAZ","OGOAT","OGOAU","OGOAW","OGNZX","OGNZY","OGNZZ","OGOAA","OGOAB","OGOAC","OGOBO","OGOBP","OGOBS"
"OGNUY",0.672278235373694,0.610906575223262,0.650557134319197,0.822472987653384,0.807309944012948,0.829625048673511,0.839583735923255,0.852614227626627,0.726369601978369,0.815147769121916,0.650204316551398,0.593315028837874,0.595320157689524,0.580489261774292,0.542460089264272,0.580395645132257,0.770286080213932,0.739867016478985,0.655359754025447,0.779654900273155,0.668548656051661,0.687020688605623,0.657845031314547,0.651724043248349,0.603895455015726,1,0.960883622903811,0.974214067498643,0.794111320515273,0.751220296503275,0.769328172514155,0.808306110160562,0.814774956329112,0.835031771409054,0.797009292489101,0.822590673994527,0.766015952557155,0.735727545021477,0.738382342769708,0.764663195087711,0.760733410224278,0.75618402681772,0.82427790290427,0.82069083477392,0.807203363361644,0.859870448471447,0.927951196672214,0.938740167945912,0.7894864204873,0.753802878364035,0.779101472174613,0.785090296849263,0.745123169819922,0.773574128786426,0.79098148228456,0.76463310056196,0.758409680276493,0.71463791239493,0.709890438050809,0.718836145374599,0.78399575173765,0.860364222724697,0.64928348626001,0.768553812621299,0.793460256936386,0.81515283441244,0.592893955635785,0.587802608238956,0.57672022508235,0.740304408304198,0.810101554563845,0.831376917631851,0.677882980973943,0.690597189653501,0.742996153615425,0.661234159518048,0.694319792959327,0.795083220420727,0.820432057620542,0.769249537931212,0.629175833273697,0.619403169448497,0.5477083463294,0.74497667387725,0.817941145722702,0.803249210847243,0.85592691771115,0.836110784066175,0.834731687697347,0.771782623717924,0.770301094298892,0.792605198219377,0.78531368879568,0.728109109840823,0.72385688619091,0.738925431711367,0.777422014249418,0.824549432687475,0.726629381328277,0.640246260128336,0.698234781442513,0.667901160878449,0.699867427336591,0.688823161372103
"OGNUZ",0.693000648632372,0.632684050533829,0.668307825379099,0.851032483999463,0.822085239970518,0.853347276038976,0.842743128302361,0.854476037992624,0.754603425464587,0.85791290832859,0.634647523045521,0.585437795725408,0.593091639372991,0.590548911833313,0.557356190542341,0.598836103538591,0.80788508640298,0.743108361959205,0.696902803418289,0.826138383931933,0.685175727263552,0.694072909900254,0.652121068758565,0.658064729432966,0.603634347511944,0.960883622903811,1,0.986000896469937,0.802914555579462,0.740749675748637,0.753590607503646,0.816887384905684,0.841385035371428,0.835007065201352,0.804716793059396,0.879089022125487,0.765011382941507,0.735483231800634,0.741579364931126,0.804846181754361,0.767052389650079,0.785597273779921,0.837744756336902,0.836475359690153,0.862085264001217,0.909332303556366,0.952481900760347,0.95480180013854,0.795644310901958,0.753667824973049,0.804459692859981,0.799767367978868,0.767918981480509,0.786846506594808,0.794321919341328,0.777241800776434,0.769537181248435,0.739488518363508,0.741847379798806,0.744635023734158,0.81667828206521,0.884532900850169,0.648998797806945,0.777701949615978,0.826659539752804,0.848131651492606,0.570409261800778,0.569455702419893,0.555348129016829,0.752283256513321,0.82282566883338,0.862644308580596,0.698459627173491,0.709090068057536,0.769335976365226,0.695868507271306,0.72124899240544,0.798382710311115,0.820516282292809,0.803354630325067,0.652602423672053,0.648528389713387,0.573546961508804,0.761031517568431,0.838507918014972,0.822037443190243,0.895137439455756,0.847760024056719,0.865924830060907,0.794371035319605,0.784114313978219,0.807438522991548,0.789942793885887,0.761178026401306,0.753838162804371,0.743716226280831,0.793140728962214,0.859973187785335,0.73590566695833,0.67850953057984,0.705509398949348,0.675784087021655,0.715973720701724,0.712255001789197
"OGNWA",0.707360444258639,0.647586161813557,0.685016040677549,0.862588859353427,0.843369237515281,0.869494165025634,0.851752066543625,0.871950374982756,0.748862697231805,0.860694454281107,0.655784888555683,0.60744854565719,0.612821128129635,0.593653073556751,0.557447244261872,0.603296996122311,0.806924727378711,0.750046491399273,0.684605041043717,0.82202977873665,0.680809862572026,0.694138231933734,0.679575016586282,0.677761369048616,0.624047216529312,0.974214067498643,0.986000896469937,1,0.818648223475139,0.76303150354594,0.773901995164693,0.805756989721604,0.828948261866094,0.822310349822143,0.809931958180758,0.871613284803321,0.77211303872577,0.740086252049591,0.747120248180367,0.809798618566123,0.786857291809471,0.794045375035271,0.842980192028403,0.843542592817022,0.857265975835792,0.909564300202373,0.953422377540852,0.948257477666659,0.797202849547076,0.760697697733178,0.806673137289256,0.813319482118217,0.783854237865206,0.800219928633575,0.809764370180786,0.791411428845339,0.785095447564657,0.755840116155096,0.753361372086408,0.759156423385273,0.829614471414225,0.901498670773357,0.654452802160797,0.791638677352193,0.835774358711211,0.86249892906482,0.587451867450536,0.583486854612192,0.569396087711002,0.763730285693601,0.836447641197789,0.868782218101657,0.713893794166612,0.725214589081662,0.784344613401923,0.704788516731108,0.734776227551668,0.820097656681097,0.841753464389264,0.803104401244025,0.657915459412072,0.65238408949285,0.575867194156397,0.77476292750579,0.848509746948252,0.83348700861947,0.896426936351228,0.842665577483603,0.85904794008624,0.806916892673431,0.799587456241999,0.822945812494026,0.807418831048495,0.771072118776391,0.767369118696948,0.762931918141952,0.802733533742678,0.871472033898759,0.747373781262807,0.688253829328718,0.718805409557631,0.690985705818103,0.728877272478778,0.722385446334217
"OGNXH",0.658548292582565,0.595749691231044,0.626543494113957,0.781280850225276,0.809271364334339,0.8106045416929,0.765587133579642,0.776409315669084,0.663065207065576,0.739280234035764,0.692835589761837,0.677009162316131,0.668880944599261,0.491294986001953,0.457424131931433,0.505093099965664,0.714217941816634,0.702517283600547,0.606922348860536,0.682485588128976,0.569444923501597,0.650188573162165,0.713572095191148,0.715338797280829,0.662823759765452,0.794111320515273,0.802914555579462,0.818648223475139,1,0.970326042638398,0.974533439163948,0.798030829548457,0.819369215418188,0.807820920000923,0.781713603614492,0.78665059403589,0.72487396828219,0.717437545923627,0.710992074010532,0.722537293035306,0.724100048735816,0.732557907100799,0.775931106129669,0.783464060963374,0.805351811281529,0.812972792500883,0.819238376819357,0.833343409279719,0.755997931089595,0.708623218366614,0.769550252559104,0.806558511694463,0.795328559468507,0.787410769231021,0.860843419263399,0.862517460069783,0.848826826225419,0.663931290315614,0.67954390376402,0.674834480404211,0.747515171997504,0.833075365283231,0.680370410137329,0.693002979829649,0.729492534227328,0.756361504316356,0.572904563781493,0.563163025362517,0.558213970954811,0.74242273399175,0.764956500826172,0.76261060572934,0.655693835913347,0.662845835514605,0.693422508716071,0.648256943822151,0.671447408000129,0.711777914984212,0.756889349154421,0.687176483394294,0.624781511804766,0.635967235481218,0.558644056199071,0.709735942605564,0.767890390409563,0.775093950710818,0.81010388077236,0.772127282221845,0.794156722293643,0.816525862341448,0.806799483341384,0.779798933469619,0.742537080277244,0.692449004542072,0.707620879231491,0.653192569278573,0.708282483606222,0.76693110172952,0.650620696116048,0.597955574083693,0.620960206529754,0.640084216598032,0.672695519967957,0.673317221651613
"OGNXN",0.588557692695706,0.522212175532058,0.557811991218803,0.718557230459879,0.768989787854998,0.751445088749622,0.735908140761325,0.758057074808327,0.61616488415844,0.688072664222201,0.670103310942734,0.652054987775538,0.63133368029902,0.450354991246441,0.412323731248217,0.448787189621137,0.671823369695947,0.700265962062275,0.552530747829906,0.611458087664355,0.555509230177534,0.667553402305038,0.684700656681685,0.680622598246839,0.620107275383861,0.751220296503275,0.740749675748637,0.76303150354594,0.970326042638398,1,0.991901684369462,0.782971443388165,0.792520115838357,0.799829826332889,0.804459014111577,0.754445292734874,0.706110971986305,0.700200723143742,0.694013092266675,0.643413405433397,0.692832644031393,0.659575682413314,0.712004550397109,0.721307231907541,0.73192526079329,0.729245902101261,0.75632070422331,0.77194289570057,0.736539389110691,0.689807081142093,0.734691680725051,0.808131432244339,0.777015000294378,0.797536280677123,0.833787623843618,0.811173941678056,0.795808134976122,0.612820625127527,0.613505353543892,0.613902538570913,0.676976042427269,0.790397458201676,0.713618894074192,0.630304400571502,0.658051035093461,0.693235226426676,0.61510233817934,0.602279948414847,0.599545146079473,0.705858778727659,0.750961223561794,0.729141617604936,0.611715460006779,0.617456551784064,0.64201376660423,0.577132951277502,0.604984163425525,0.642630435501319,0.694736088755733,0.607750655823675,0.556441259406589,0.558620838738245,0.481896589150065,0.632476829058644,0.702359430631997,0.706177525684036,0.740060662201472,0.71523882933778,0.728861869195811,0.794126752042956,0.81151236810819,0.74599692325113,0.72214494407708,0.628899256196025,0.655820917789543,0.580780254457388,0.646974498347505,0.696475522749868,0.576969105281109,0.502717553057101,0.544420828517802,0.591321991319968,0.619125236267909,0.621841335634483
"OGNXO",0.605058192958566,0.537527786584638,0.576577413679162,0.732852561156563,0.776461882905704,0.765157092279227,0.751043182945278,0.767350960660799,0.626205305268794,0.689676804468732,0.666859670202232,0.645743573624962,0.627833458296846,0.461646031302982,0.422889451952291,0.459703687428956,0.672795806410805,0.711674303025736,0.557642162214476,0.620591076885902,0.553109023787477,0.668251465105131,0.678605840395653,0.675321503663761,0.617930258249249,0.769328172514155,0.753590607503646,0.773901995164693,0.974533439163948,0.991901684369462,1,0.793914181466765,0.799299454645586,0.813975533188419,0.809461470801117,0.753727501519026,0.713172390454308,0.705839207458891,0.699415810874349,0.663383984392665,0.710358878995181,0.680266902727994,0.734815163574436,0.742006621558145,0.74611287628214,0.746651478657573,0.773578341792555,0.797369183132192,0.745466158878712,0.700441440184918,0.739189931732776,0.816110896153623,0.780447204884067,0.803875810642977,0.849704885016009,0.827949522661527,0.813650086590187,0.621807158114476,0.625070736996341,0.626555039153227,0.691860430268,0.796281663938861,0.714017434140331,0.652072640174211,0.677407449631752,0.708124565204605,0.616575621629243,0.606295877942834,0.602305173133804,0.716380099953631,0.753394381554939,0.731985227856365,0.616525097172579,0.62398625975161,0.647564883855185,0.588327474875169,0.618077178324783,0.663467376896734,0.713671533369295,0.628900894079743,0.578260856049226,0.578811508928929,0.502412227673917,0.659773560336637,0.726281749092287,0.731556549774173,0.759606506970897,0.743598779608929,0.753450256039766,0.799744982578671,0.816297591045217,0.76069411596094,0.733957663144145,0.640825652047398,0.661080266337709,0.608367489771347,0.663688196583954,0.711572079611462,0.602513284729035,0.522912976291855,0.5716834051761,0.60117452195672,0.62922550249624,0.628549222667539
"OGNWB",0.572909643945358,0.513535311350078,0.519453552723953,0.696965626856287,0.689367657247937,0.706288319996914,0.834440087154306,0.852120612229284,0.664225933848355,0.805926727337646,0.671931637668723,0.640998312789449,0.637904015595896,0.568419911811635,0.544071164660857,0.551508756611186,0.804190522469427,0.77208670215603,0.667754113633645,0.749290098410699,0.718396227783465,0.745355962246041,0.653362359103481,0.658793047651741,0.610933051848826,0.808306110160562,0.816887384905684,0.805756989721604,0.798030829548457,0.782971443388165,0.793914181466765,1,0.97826870758239,0.979012215541596,0.814612718783153,0.843938789402487,0.789513148968826,0.772807901410382,0.77288871585428,0.649936903632745,0.654426047002412,0.648339631553968,0.732158042938304,0.730494389975705,0.732615863410452,0.730939682456389,0.77334190398326,0.793681455110088,0.80962005094658,0.775745464652068,0.798071158625022,0.750105488465568,0.723996777447844,0.742592047881197,0.790538724597875,0.741499763644007,0.729800708552086,0.616089060008983,0.630542885125842,0.623157412747867,0.692543837717561,0.775643284376433,0.703168279463942,0.620886855507076,0.653781246677464,0.682139657232858,0.581488477861646,0.587874143926898,0.579054418982939,0.750083103479989,0.818623870863482,0.822841423444483,0.614911522233721,0.622264434636518,0.655120924639871,0.579356710810311,0.601203083216069,0.646375220292739,0.658590660752613,0.617214391350665,0.502481833980607,0.51349419145677,0.440155406206918,0.628588740454978,0.700413086633715,0.70240954360711,0.742333296555476,0.692698179854974,0.703966912825082,0.730115103746188,0.73946038288546,0.684606366900528,0.712959103251578,0.644459271776948,0.662456394196543,0.58757040978938,0.644081369411438,0.70428881073543,0.579838101405447,0.497659965760732,0.555778061117808,0.570260680682959,0.603713101778077,0.613277729385594
"OGNWC",0.58377196003868,0.524063261093363,0.533064021410981,0.726289962924343,0.707087466651835,0.728746899070763,0.83680676759623,0.854126675974449,0.673119183880231,0.838043734578479,0.675515677174273,0.641763371147438,0.644599201103511,0.546879153857639,0.523196388582173,0.538155757179278,0.833452731193491,0.773522458597978,0.655447181291404,0.780865003199959,0.720746049978076,0.739677663194391,0.657315064627268,0.663633886971236,0.61765644126719,0.814774956329112,0.841385035371428,0.828948261866094,0.819369215418188,0.792520115838357,0.799299454645586,0.97826870758239,1,0.958754566831477,0.828110643581455,0.88444106863636,0.7971828582224,0.779962142204773,0.784509687721901,0.670720351986161,0.669971483051924,0.663566088070941,0.747488960115766,0.74827625669054,0.771172418766794,0.769822988017582,0.809027080461159,0.815995125770963,0.8128680903664,0.780893192367559,0.810897179448218,0.769233659623435,0.743382386244499,0.762974051597213,0.800257591457762,0.756125598246168,0.743873820825931,0.634506054828451,0.646226311818351,0.640432065440183,0.723459485321182,0.800040746670628,0.701910634355606,0.634562491982023,0.676211956028746,0.709525193611231,0.584034418393152,0.587397644435848,0.579488333461499,0.750793655309078,0.833946172143238,0.839348026291177,0.630953125212759,0.637769802592756,0.679089252615523,0.593690129716037,0.615823736712781,0.665517343379983,0.674714938428306,0.648184149405376,0.511309038696892,0.521801665916113,0.448351231028088,0.646137114678097,0.717134682106383,0.720143725180463,0.778278949822971,0.712903432342099,0.730211699910854,0.746310331968776,0.753795014216873,0.695306916730691,0.725774655255301,0.661293884119679,0.676147052911348,0.603958710705858,0.661400251931549,0.730380407366745,0.598952311440103,0.528952598153675,0.575719224246048,0.57921596936196,0.617250699348103,0.625040384375867
"OGNWG",0.600589310101459,0.538936203847159,0.547416791954003,0.706651611099664,0.706372389787142,0.721361458840231,0.850680559126512,0.85796946041021,0.670706019514256,0.786114775869093,0.678730931326949,0.647255578386181,0.637518367272049,0.538844152029453,0.51045958979236,0.530481153193029,0.774163719335968,0.786467214094597,0.638251015588677,0.730663608124392,0.665598948347801,0.735247232476098,0.662378443190148,0.663410767476075,0.610545756991967,0.835031771409054,0.835007065201352,0.822310349822143,0.807820920000923,0.799829826332889,0.813975533188419,0.979012215541596,0.958754566831477,1,0.842890670297569,0.846306535310083,0.800002949691077,0.781137236114483,0.783309847161472,0.674456135645291,0.673845772058012,0.673840173794835,0.75222486953689,0.747116448417831,0.742841873405067,0.743635267369128,0.789790815771304,0.821369604685342,0.82301237862316,0.78731868694848,0.806695455312067,0.778170801709308,0.746819494957588,0.767912109420272,0.810972174432743,0.754251522176917,0.742974811192516,0.635585707398642,0.655509402323718,0.647966904192189,0.703589356577433,0.790687009682005,0.724697652159767,0.654506145567977,0.682562081674143,0.706289296629877,0.601837237940392,0.608792802277948,0.600855077123681,0.769054373303678,0.811520698672733,0.810830443169337,0.63755366027103,0.645828223993266,0.674513776028321,0.601059900599219,0.626464899906286,0.64609584584322,0.670169903408926,0.626419975010998,0.528188942060138,0.538737519710207,0.46265070832199,0.635642570556387,0.717945014747774,0.712848106731006,0.749149523738325,0.713783610127734,0.725542030353467,0.758354432512082,0.769042713086953,0.718729041229951,0.73986925507774,0.669818749834014,0.683220511553031,0.612681491952075,0.670536988599097,0.725409651430631,0.605177246210869,0.513882437151833,0.576934704439384,0.596893188474815,0.626185476177881,0.638296343078913
"OGNZP",0.633803409458598,0.566726336433874,0.592457733996276,0.751460111249945,0.754190406785647,0.764100130888974,0.858423060634505,0.885224800602968,0.70511538879101,0.818374770407106,0.681794270872774,0.653689421704784,0.653085892288817,0.520822499017981,0.486684447503122,0.511533060769801,0.797966785509265,0.869192040433889,0.591553835714007,0.737543690385632,0.665264421879425,0.83807634228432,0.660233899257996,0.66391056035749,0.616245204429941,0.797009292489101,0.804716793059396,0.809931958180758,0.781713603614492,0.804459014111577,0.809461470801117,0.814612718783153,0.828110643581455,0.842890670297569,1,0.892456699694523,0.775054637260897,0.766776003580986,0.766991231361886,0.693442167407233,0.730743556572509,0.686869461029281,0.747436232053855,0.747508505632791,0.757946574724845,0.775547290083143,0.793283538796977,0.802383389779687,0.767880244603574,0.742444130993545,0.773737595972045,0.923654147741674,0.878488660306858,0.932820227024219,0.805834617851155,0.714098744322737,0.709277056457912,0.692943872723815,0.68949299640455,0.696091700980094,0.772935324126375,0.868529963299315,0.890382802687112,0.70243594024954,0.747208662527376,0.780990506049343,0.734530381837266,0.742756970407671,0.730672855952032,0.803865820476936,0.871381221692907,0.848587187986089,0.683448430160869,0.689881970624513,0.725787113478138,0.628725651451754,0.66288922744532,0.666087553540815,0.704486070273105,0.678983585796123,0.557628704871494,0.561158371277497,0.481373804571086,0.642663725225089,0.730653962773562,0.723025417366414,0.77448665250664,0.724233322281691,0.744971173517212,0.860123844717381,0.902085025052332,0.791219426575226,0.830865411712108,0.709789192465804,0.720565414568904,0.655983500669314,0.727393918592866,0.775449833829452,0.648258626453984,0.572297381409519,0.623383894167606,0.642203899902111,0.675641117827073,0.67378353016491
"OGNZS",0.642629978147348,0.572505960963956,0.610149162507162,0.810242197055247,0.79670669045452,0.810902351796735,0.86492267475543,0.897511819862318,0.745325180378374,0.896230226702946,0.658892555669679,0.629197855278588,0.644309191281344,0.536979209613296,0.504389928315594,0.53583974045299,0.833732609861773,0.751471109302032,0.637509229920675,0.813490310424085,0.682750632561732,0.711996166251497,0.654225691651988,0.662015066308523,0.614782983086638,0.822590673994527,0.879089022125487,0.871613284803321,0.78665059403589,0.754445292734874,0.753727501519026,0.843938789402487,0.88444106863636,0.846306535310083,0.892456699694523,1,0.78993942767864,0.770816452506753,0.78178874554679,0.751858562343431,0.768674767822323,0.716839278311896,0.802037434759548,0.816370677018909,0.86049353617764,0.863990995735481,0.870894999917182,0.853078167862888,0.785091277884545,0.755549948745184,0.823001336789763,0.847140654003589,0.800488251971677,0.84123038773016,0.799573661971869,0.729126462432394,0.718360577728066,0.705537525841825,0.707921425523935,0.703611887965758,0.804953504889417,0.876074629512594,0.709036137606527,0.688502265255408,0.747702600055323,0.789238822190491,0.569398941003366,0.57038910118769,0.561854954958693,0.768785522132759,0.836266572421018,0.867733074921885,0.685988147604773,0.692898631468903,0.753256175905499,0.646207932425457,0.673638640217007,0.734827865453073,0.754102454319475,0.750339594804913,0.574318584342979,0.565347732824284,0.488663334789455,0.69697865123727,0.782999013912151,0.777725363099137,0.864811284580042,0.78137796948856,0.815993978814264,0.808132240345988,0.824402487982429,0.790152225407956,0.787103463666933,0.730770450387618,0.737791746365322,0.667054224977754,0.749135239393756,0.821660093569919,0.672957193356457,0.616640482350692,0.646986846834451,0.638213313220986,0.687722560434548,0.671718454818909
"OGNYP",0.573573563063551,0.513785083763366,0.498729649637919,0.725069228734271,0.692683202874895,0.721632884425084,0.845703735020751,0.823174473912371,0.657387525775869,0.780841105543996,0.899581844151919,0.860651709658111,0.84138150381634,0.433808659493266,0.40437793964646,0.443997437017958,0.736449589665513,0.758388797941216,0.583598107197037,0.708874820090882,0.581607828212923,0.680508740181342,0.829017483502526,0.808096674398454,0.79167667156832,0.766015952557155,0.765011382941507,0.77211303872577,0.72487396828219,0.706110971986305,0.713172390454308,0.789513148968826,0.7971828582224,0.800002949691077,0.775054637260897,0.78993942767864,1,0.98869355276948,0.989921546515785,0.616910887780118,0.577441631000616,0.606846631471394,0.720574313831698,0.703750944101226,0.680589448372432,0.704994939890632,0.718152736419526,0.731763928636577,0.959546993220278,0.958939797437536,0.946164086636918,0.731642939162145,0.749259091144568,0.709229756747496,0.676100027718094,0.616348341083473,0.610738146627866,0.567379965995957,0.625185636425082,0.60582766106068,0.740237963912816,0.776485146952349,0.719422741063034,0.614267910596059,0.663551887209389,0.687624727326074,0.571212273790034,0.578101072757762,0.566257993775676,0.737770925341462,0.742419863723134,0.734696948582088,0.615844945905694,0.623427272365871,0.646823114740907,0.559949847483547,0.587453537386007,0.686365917925318,0.689749186005864,0.640792308083103,0.460887948417777,0.491027940886808,0.407374304899416,0.549082951904804,0.646400474599497,0.634565814813007,0.699155826811038,0.624543581323864,0.639568393495043,0.731652456445553,0.7257058179452,0.65463495455928,0.686132111326288,0.649850064472583,0.635842119932735,0.606780969497752,0.647830390675353,0.71287863838401,0.59303910847734,0.52645807226927,0.579952022260483,0.584770536494332,0.609008878468063,0.608957434424861
"OGNYS",0.566266949326035,0.506966746741796,0.486161064299225,0.705889004166588,0.671648042073923,0.702769181707193,0.828744017312833,0.800067309736027,0.648621515591515,0.768845726617758,0.927330922456209,0.895569335617434,0.884264493715603,0.422528487044718,0.394421010158498,0.432007567025631,0.729396917728774,0.750381032902176,0.566132362767732,0.690860669951559,0.565606777240674,0.679877843975493,0.840003344746083,0.825115600539786,0.820159395730811,0.735727545021477,0.735483231800634,0.740086252049591,0.717437545923627,0.700200723143742,0.705839207458891,0.772807901410382,0.779962142204773,0.781137236114483,0.766776003580986,0.770816452506753,0.98869355276948,1,0.989657430743651,0.596933423887826,0.559031566492052,0.592184720212437,0.703741082397491,0.685251546383601,0.661734399370997,0.689374085179635,0.692340309983982,0.704497386982637,0.942653547274535,0.943040719996248,0.94208296078518,0.732704977093688,0.759298872425064,0.704516224515838,0.665478651508221,0.602530423998335,0.596892505781656,0.551379918316866,0.615786974672119,0.594240008139775,0.735471767169663,0.764976975526613,0.74023644306547,0.597848230633668,0.648802711069716,0.671651562288281,0.561298051267153,0.569999091820433,0.557635215283005,0.741445848518469,0.72943869893738,0.719824685282775,0.609686414710942,0.615251210745181,0.635284389937788,0.55237123419178,0.5754327177121,0.664613666043803,0.667879452146549,0.625911584212513,0.4443307168642,0.481963873510813,0.395525290205787,0.52853041885558,0.625375615832675,0.613987518574404,0.677557150032569,0.601633991673626,0.618388688194149,0.732717398812079,0.726255109917268,0.642479762780533,0.677834048092612,0.642030011251385,0.627622812645262,0.589904422714237,0.635545615489504,0.696794653557357,0.577921980385779,0.518012662102524,0.566214021836087,0.575159678826614,0.598621591697236,0.599850170633788
"OGNYT",0.558916759228134,0.496034175956481,0.479108879060381,0.700174896904366,0.670516236956609,0.696639645175436,0.842406651294757,0.813561216918995,0.644103427398051,0.772934475953207,0.899440696341472,0.865287872561367,0.8464184158998,0.414320822030659,0.387437003770411,0.422028219083691,0.732920198116039,0.754121402547683,0.562525875451588,0.696062498675618,0.573626162592023,0.678583117357213,0.821553580865464,0.800929354657944,0.785081818135393,0.738382342769708,0.741579364931126,0.747120248180367,0.710992074010532,0.694013092266675,0.699415810874349,0.77288871585428,0.784509687721901,0.783309847161472,0.766991231361886,0.78178874554679,0.989921546515785,0.989657430743651,1,0.59546079927975,0.558551795639269,0.586269918856899,0.702188490832745,0.683827475017202,0.665284405654596,0.683485555750032,0.696874587531002,0.711452532561987,0.940241590134751,0.957133772679227,0.936032770765197,0.722929879492845,0.741597941311796,0.698403203725753,0.660496958662519,0.594877566565104,0.58801125776352,0.544812422939231,0.61248011548632,0.58975090602171,0.720290992100618,0.758503680596981,0.718390217141996,0.589187793908689,0.642763947018009,0.668315136302298,0.564627176903641,0.574394024277252,0.562347616207686,0.730555000581424,0.728937401481787,0.718075155556535,0.602671227829906,0.611251044056569,0.631694505060971,0.541287595521303,0.569955583006472,0.650821509462808,0.656045946881079,0.607666163700668,0.436296287000487,0.469174881052293,0.384175036795202,0.521240747949275,0.621991389781865,0.611634610249336,0.680526090236397,0.602317745781373,0.619700776832223,0.722386827183043,0.716347430210812,0.636581878453439,0.672017069478196,0.635596881251298,0.62054683281362,0.581687135493012,0.624836729513793,0.696951901765014,0.566783762340074,0.499594050351772,0.552964475847526,0.567207106335814,0.590313679839072,0.595306333674085
"OGNXU",0.94391254255022,0.922096450169505,0.925520492793043,0.780128565496991,0.753612353916517,0.82877133944796,0.830439569503111,0.820051949363335,0.796763576453949,0.8268941008833,0.560985879617606,0.529517934039764,0.565684004315911,0.734117050400905,0.708278745530692,0.79409549349675,0.767492641545045,0.728879656468636,0.679748882702352,0.838177858564465,0.548976349673316,0.578501823463973,0.57482007059337,0.586365040240141,0.550857485248898,0.764663195087711,0.804846181754361,0.809798618566123,0.722537293035306,0.643413405433397,0.663383984392665,0.649936903632745,0.670720351986161,0.674456135645291,0.693442167407233,0.751858562343431,0.616910887780118,0.596933423887826,0.59546079927975,1,0.822558633895859,0.98631068364665,0.929889130903362,0.917155244229273,0.888711582488396,0.908363943996778,0.79895815652833,0.828337851272405,0.621132236737262,0.606392454463868,0.648149487390558,0.781742650466475,0.795257388440478,0.743969003519133,0.873987544804411,0.888578697542804,0.895478853159517,0.9254098359433,0.952849592289371,0.950740177032001,0.894049415865234,0.895196293587189,0.575427935597769,0.929252236230528,0.934185214641846,0.917943212325056,0.454248748939013,0.466622710887985,0.451123418771631,0.875860042551363,0.801405259027732,0.800050159858322,0.901481628948857,0.915134476996202,0.90875035802635,0.941366834631708,0.953425565705927,0.76437040268811,0.842221745428202,0.806061362714601,0.883941454641443,0.904798693045361,0.866167583509234,0.926994174702829,0.953851078320345,0.939953618004982,0.838295977063295,0.750992716984698,0.795112581292884,0.854520102740843,0.793705710970157,0.901057720751003,0.90901948653345,0.96294736837972,0.937236785319758,0.914950287095336,0.935666826190121,0.940687771091547,0.935116417514985,0.914883408930548,0.92192175816025,0.909586407412685,0.922363124291592,0.918570270544934
"OGNXW",0.791461946892602,0.735527172921789,0.835464746373924,0.769286593425938,0.80680280752174,0.823314677205576,0.745365814065686,0.776561695546661,0.687206008955772,0.760606217321218,0.486553825399114,0.45754518919929,0.479026113625856,0.643851806637939,0.598766428105357,0.655011382819284,0.694337758285525,0.659964371213513,0.582336689475685,0.725487493625348,0.538793401319215,0.572597205017122,0.502520996317493,0.512076587466813,0.464956018795838,0.760733410224278,0.767052389650079,0.786857291809471,0.724100048735816,0.692832644031393,0.710358878995181,0.654426047002412,0.669971483051924,0.673845772058012,0.730743556572509,0.768674767822323,0.577441631000616,0.559031566492052,0.558551795639269,0.822558633895859,1,0.839251983030689,0.831287479427733,0.846520482669581,0.848902754553878,0.864725865774184,0.834702978446501,0.83249643911307,0.589836599938462,0.559262511273298,0.608943267555394,0.776338122525927,0.706919656726707,0.754345991765207,0.864906861088049,0.824616541198871,0.824489683035931,0.814085057486176,0.762962564800916,0.79057322743545,0.758575766953633,0.835876771919659,0.575344618044851,0.789072410608667,0.7902627882774,0.806053131943157,0.478446442701139,0.480241532689218,0.472271213068111,0.721864025286058,0.731468642314316,0.74087047633356,0.743875681898823,0.76593281250874,0.799868027152209,0.739495940487153,0.771563964409321,0.74426168597984,0.819543281014689,0.7509251751025,0.774562294632812,0.714463673988568,0.654262323836235,0.896461307727125,0.916382841153695,0.914217915192011,0.854854355894025,0.815139485338447,0.825930247652186,0.753373020029498,0.764253264706211,0.872802575258,0.827387057816009,0.800662363590804,0.763010209982234,0.765410942488434,0.837110042282507,0.844090346642487,0.795608854137072,0.738404447803241,0.760020062424856,0.738711819781512,0.768460106778923,0.747385039890971
